"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"evm.TU.Chr04.1467",1583.04645535152,-1.30383399524056,0.246843482201591,-5.28202723285096,1.2776220102354e-07,1.13778365596443e-05
"evm.TU.Chr01.1810",40.0451396476838,-22.1523303261502,4.24605760140048,-5.21715256967868,1.81694594983128e-07,1.59621157025042e-05
"evm.TU.Chr03.1919",89.0991263401778,-14.7639815814062,2.84144163837232,-5.19594750144634,2.0367973745884e-07,1.76549596429323e-05
"evm.TU.Chr02.294",15.9916700079647,18.5774293535711,3.58757164920981,5.1782741001599,2.23948032831017e-07,1.91563968609795e-05
"evm.TU.Chr03.20",26.8263666833139,19.7675839726212,3.84681217738387,5.13869226286601,2.76657038398931e-07,2.33577585276812e-05
"evm.TU.Chr02.173",10.001523419611,26.1564720355298,5.13679905006202,5.09197883363065,3.54345669327917e-07,2.95333486705229e-05
"evm.TU.Chr05.2573",1351.86318276543,-4.10873539234241,0.80731219622544,-5.08940086815566,3.59196573126867e-07,2.95586952138957e-05
"evm.TU.Chr02.1320",76.7386100449152,25.8707470191645,5.13472603398453,5.03838897108379,4.69466623709562e-07,3.81500315091983e-05
"evm.TU.ctg281.66",403.797906881764,8.49929249380834,1.68891368368505,5.03240193735874,4.84372387576395e-07,3.88753690325203e-05
"evm.TU.Chr06.699",512.315447844475,-5.24760794362348,1.04522047295532,-5.02057516036408,5.15169879400281e-07,4.08429193412345e-05
"evm.TU.Chr04.2471",9059.52812776662,-2.01060881076246,0.404291693624322,-4.97316378859559,6.58689633684227e-07,5.15920639588091e-05
"evm.TU.Chr10.1417",120.508623376372,-12.8317537096236,2.58203709027192,-4.96962408401044,6.70828301251884e-07,5.19173188861726e-05
"evm.TU.Chr09.713",3647.24679535997,-2.04593860757579,0.413237835758784,-4.9509953603814,7.38348641512549e-07,5.6470641393801e-05
"evm.TU.Chr02.1636",106.980133487991,18.9867450544937,3.841092437616,4.94305861232487,7.69063497261719e-07,5.81358348337027e-05
"evm.TU.Chr07.2120",52.4925268246396,-20.8674116696008,4.24639966246159,-4.91414217415047,8.91720248221767e-07,6.66330268240196e-05
"evm.TU.Chr05.2490",8369.93088068079,-1.28702078405154,0.262911034775689,-4.89527107582078,9.81703117699123e-07,7.25233178200227e-05
"evm.TU.Chr08.2653",2818.76153357678,4.13924182561744,0.850823083635176,4.86498533623743,1.14465293476061e-06,8.36111093132443e-05
"evm.TU.Chr10.1201",242.359663253443,-7.97984612596832,1.64251167215701,-4.85831928091498,1.18386395396259e-06,8.55144396078976e-05
"evm.TU.Chr05.914",10.8916025026967,-17.0941682443791,3.55829447870888,-4.80403416486815,1.55500278131409e-06,0.000111088715179372
"evm.TU.Chr01.2799",1019.78920356517,1.15733766875378,0.24122098914937,4.79783153545204,1.60392588415696e-06,0.000113338284488091
"evm.TU.Chr09.905",33.1764256819763,21.8087822076971,4.56006298634355,4.7825616165851,1.73075309251961e-06,0.000120985224241612
"evm.TU.Chr01.1232",80.9682224069794,-24.453438108812,5.13510582533146,-4.76201249605865,1.91671810496211e-06,0.000132559408514454
"evm.TU.Chr07.1895",19481.3900182147,0.68382699351203,0.143966107017997,4.74991654408314,2.03500613583501e-06,0.000139258683042773
"evm.TU.Chr02.260",119.249169680964,-4.09610147590809,0.86291603863394,-4.74681347027982,2.06646358772631e-06,0.000139938331081341
"evm.TU.Chr01.2053",884.009866318097,24.0006805169863,5.06947428297953,4.73435294810889,2.19755029034809e-06,0.000147281179768587
"evm.TU.Chr05.2975",119.705616921771,-3.37401941250928,0.7229967950229,-4.66671420362578,3.0605456268231e-06,0.000203026603265071
"evm.TU.Chr09.1195",96.8128032568801,-21.7501555738191,4.67630266552438,-4.65114367685611,3.30099239787785e-06,0.000216765167460645
"evm.TU.Chr02.1047",36.0791721951375,5.25663347868967,1.13207557962463,4.64335913016748,3.42789742417151e-06,0.00022284761154539
"evm.TU.Chr03.2553",42269.3869017298,-0.375400546286952,0.0811953601570017,-4.6234236237276,3.77457760176969e-06,0.000242955732565394
"evm.TU.Chr05.872",4338.71887822234,-2.83358575853531,0.617512695447098,-4.58870850660602,4.45996690559176e-06,0.000282216599929165
"evm.TU.Chr02.1444",308.836783843976,-23.5608080028765,5.13511445478403,-4.58817582555079,4.47135975891462e-06,0.000282216599929165
"evm.TU.Chr01.1449",37147.3276352318,-3.28645849359483,0.717479123298226,-4.58056323435182,4.63725377994076e-06,0.000289872950224951
"evm.TU.Chr01.2485",4845.93609850803,-1.39859436489775,0.306678553369932,-4.56045703075522,5.10424066167688e-06,0.000316025414681537
"evm.TU.Chr06.141",139.18061518901,-4.6248350631943,1.01889557634386,-4.53906678031696,5.65037406467625e-06,0.000346538507494908
"evm.TU.Chr04.2792",825.136210928622,1.02191668565548,0.22569800207497,4.52780563523122,5.95993622124877e-06,0.000358755049762391
"evm.TU.ctg1.335",3898.74550633354,-7.36988462933728,1.62712531111338,-4.52938970280928,5.91543045424206e-06,0.000358755049762391
"evm.TU.Chr04.1133",25808.5093781242,-1.68739897959939,0.3742112697769,-4.50921475616006,6.50680161925412e-06,0.000388079975474963
"evm.TU.Chr04.1363",743.901810129921,-4.72266327908954,1.05673368764409,-4.46911396344179,7.85442765444392e-06,0.000464196674377636
"evm.TU.Chr08.3006",6170.52274862392,-1.1302833291808,0.255564418763784,-4.42269442142299,9.74775640346517e-06,0.000570902381792136
"evm.TU.Chr07.240",1553.357647209,-2.13477746252897,0.484593848349399,-4.40529212205303,1.05641417349413e-05,0.00060976208569548
"evm.TU.Chr06.240",1493.75575328957,-1.0630920546888,0.241360536173685,-4.40458109491352,1.05988487438224e-05,0.00060976208569548
"evm.TU.Chr04.2577",76.774071243685,8.6676194768775,1.97327455519018,4.39250557104666,1.12051757969243e-05,0.000638989893471971
"evm.TU.Chr06.457",1003.60992297672,1.84159456452457,0.420596130485499,4.3785342542234,1.19480163839422e-05,0.000675426560973984
"evm.TU.Chr10.448",67.9165185315647,-15.7340114131603,3.60166091039333,-4.36854323730383,1.25078056496709e-05,0.000700976245935433
"evm.TU.Chr04.562",22489.2670271253,-0.827162936871891,0.190066104070454,-4.35197501899275,1.34916637477114e-05,0.000743299203592133
"evm.TU.Chr01.2745",60376.5915294179,-0.543537424674308,0.124868564504556,-4.35287637710032,1.3436292390645e-05,0.000743299203592133
"evm.TU.Chr09.1165",1815.48071935948,-7.20344970365232,1.65951226716342,-4.34070289577617,1.42027654488348e-05,0.000769434818190625
"evm.TU.Chr06.2406",1111.60087816558,2.84828399511249,0.65616296250595,4.34081799471677,1.41953270514063e-05,0.000769434818190625
"evm.TU.Chr07.2173",22.0049836460102,-18.7671964607469,4.35313230035662,-4.31119367982669,1.62375599924494e-05,0.000872399814139781
"evm.TU.Chr02.403",9.04839464145107,-18.2588448742748,4.27241709682639,-4.27365691609037,1.92292845216662e-05,0.00102466867766682
"evm.TU.Chr06.87",555.270768578691,-1.08109325972627,0.253094816053224,-4.27149507281463,1.94166818245483e-05,0.0010262426710682
"evm.TU.Chr07.1839",2584.7657418094,1.18638179563061,0.27787364774553,4.26950092337316,1.95910838455693e-05,0.00102710996838747
"evm.TU.Chr01.1105",712.223212335069,1.45272751387892,0.340906674483165,4.2613642460399,2.03182761603235e-05,0.00105671290654611
"evm.TU.Chr07.1014",5.72042844790809,-18.9336871863676,4.46972074295873,-4.2359888402859,2.27548078550549e-05,0.00117403972909295
"evm.TU.Chr05.2679",796.672070535532,-1.95886300984974,0.465719889863315,-4.20609695330954,2.59818806269649e-05,0.00132998587366849
"evm.TU.Chr01.1020",306.111538173839,-3.78983384843099,0.904331602753502,-4.19075683841163,2.78025496528002e-05,0.00140913255024178
"evm.TU.Chr01.1438",3303.46030163007,0.399917360666944,0.0954591043484539,4.18941035950985,2.79680234963194e-05,0.00140913255024178
"evm.TU.Chr06.401",447.889646566941,-4.73034325122201,1.1295775417348,-4.18771007429658,2.81783158793157e-05,0.00140913255024178
"evm.TU.Chr10.634",73.2447696191546,21.447594859698,5.13572218517814,4.17615947404563,2.96472011031633e-05,0.00146690374657409
"evm.TU.Chr06.98",25.4785613833242,-21.2773631454151,5.09624608205688,-4.17510512695404,2.97848476461743e-05,0.00146690374657409
"evm.TU.Chr01.439",722.540016774608,-3.30242428223835,0.79297130419639,-4.16462016312819,3.11871339315169e-05,0.00152441772698339
"evm.TU.Chr09.663",167.402588864976,-4.92639925548898,1.18649724590593,-4.15205283660605,3.29506158628215e-05,0.0015985966695836
"evm.TU.Chr09.140",301.111722496923,-7.67089856262276,1.85077686939927,-4.14469117777152,3.40271972782226e-05,0.0016385985889313
"evm.TU.Chr07.656",6216.9558890662,-0.617376584213426,0.149117906380815,-4.14019080067273,3.47017065089231e-05,0.00165879260304786
"evm.TU.Chr03.693",418.402409200394,4.21976187838118,1.02007689866897,4.13670957933393,3.52321564292217e-05,0.00167185583172533
"evm.TU.Chr09.1626",2830.27303530529,-1.68967081928917,0.410470154457221,-4.11642795692047,3.84789532012514e-05,0.001812693295372
"evm.TU.Chr04.3052",2059.95756012141,2.46668946499871,0.600740865596284,4.10607902052797,4.02431861674856e-05,0.00188216513147356
"evm.TU.Chr06.3141",2878.66552410178,0.753031265125727,0.183728592451572,4.09860683673509,4.15644375401717e-05,0.00193007434606183
"evm.TU.Chr09.954",3794.72802332955,-0.682696848335805,0.167294374639842,-4.0808117416114,4.48786937758937e-05,0.00206919424281621
"evm.TU.Chr07.2125",315.508633633457,-5.67102712621118,1.39344884588257,-4.0697777625409,4.70580051900483e-05,0.00215439501225707
"evm.TU.Chr03.1920",311.903506845394,5.60271343830604,1.37822832485257,4.06515621343465,4.8000300900453e-05,0.00218216752555137
"evm.TU.Chr03.2258",7952.59123073115,1.07258477107038,0.263955990851044,4.06349849310926,4.83426345775819e-05,0.00218246852353375
"evm.TU.Chr02.467",7.97058204841113,17.4253297674465,4.30082246661622,4.0516273114515,5.0862637663822e-05,0.0022804000513966
"evm.TU.ctg3.124",11298.6980332723,-0.591884588881748,0.146925354272009,-4.02847140859002,5.614068668203e-05,0.00249979865835532
"evm.TU.Chr09.1589",616641.291697348,1.55610837837898,0.387460842212251,4.01616940048498,5.91517444388551e-05,0.00261595571834692
"evm.TU.Chr01.1479",3357.12566615367,6.18208936871311,1.54069573417868,4.01253098296446,6.00711916680603e-05,0.00262095850358429
"evm.TU.Chr03.3592",26.0378758172267,7.08122196975054,1.76426342168874,4.01369879503167,5.97746147877507e-05,0.00262095850358429
"evm.TU.Chr03.1836",8287.61407532051,1.66850555084931,0.419095988012675,3.9812014397018,6.85678081983376e-05,0.00297172880731595
"evm.TU.Chr06.2537",14579.7347769637,1.18007875138264,0.297633224761942,3.96487573699648,7.34341915283934e-05,0.00316156078891447
"evm.TU.Chr05.424",5675.67626077828,-0.792355043530309,0.200690620047321,-3.94814188796407,7.87601221383807e-05,0.00336854969751061
"evm.TU.Chr04.2420",930.038411739684,-0.958167907368895,0.243548385560159,-3.93419937958168,8.34744718268363e-05,0.00354684667546577
"evm.TU.Chr01.2947",1958.68809446202,-1.7763435771695,0.45330515701027,-3.91864850796141,8.90468581368013e-05,0.0037590495113464
"evm.TU.Chr01.739",23.8962869635773,-3.69510433302904,0.94364449472535,-3.91578009905575,9.01123562289147e-05,0.00377948663125274
"evm.TU.Chr05.3200",7924.88217272325,-0.519907453058748,0.133008135689676,-3.90883948837352,9.27405542419699e-05,0.0038647842508144
"evm.TU.Chr06.3063",8324.67940286619,1.28295545936557,0.329812274916227,3.88995667214462,0.000100262121871133,0.00415161818015437
"evm.TU.Chr04.2047",36.9180208738837,8.16922347969159,2.10891133505277,3.87366853404824,0.000107209205936171,0.00435604404869404
"evm.TU.Chr06.1337",516.37541916775,-1.45665172984367,0.376036228824785,-3.87370050592226,0.00010719513509539,0.00435604404869404
"evm.TU.Chr06.2188",3191.03117534551,-0.551983775165257,0.142488185386668,-3.87389153470758,0.000107111099516341,0.00435604404869404
"evm.TU.Chr10.1782",1092.97656517066,-2.1837775989317,0.564150225333458,-3.87091505217588,0.000108427574508416,0.00437818423527462
"evm.TU.Chr07.1961",4786.48329476809,-0.94004615224594,0.243171435431011,-3.86577539660342,0.000110736813378022,0.00444382730722545
"evm.TU.Chr02.1727",303.347324000525,-7.15003723042823,1.8512935910852,-3.86218440168476,0.000112377689599989,0.00446858032320151
"evm.TU.Chr02.2290",169.222321315516,-3.03200950283774,0.785205149258926,-3.86142335630293,0.000112728376096762,0.00446858032320151
"evm.TU.Chr08.2917",7947.51462492469,0.589579253056851,0.154030486794308,3.82767895711564,0.000129357328211049,0.00509667873151533
"evm.TU.Chr08.278",551.950500724889,-1.59147145916828,0.41697562512347,-3.81670141677234,0.000135247674235753,0.00529665741088333
"evm.TU.Chr01.1357",22471.906627289,-0.595132111728352,0.156155038556891,-3.8111617609542,0.000138315216074637,0.00538435460898933
"evm.TU.Chr09.50",3333.24475825072,1.98732282048258,0.525155415201519,3.78425655140579,0.000154168731131082,0.00596577929216169
"evm.TU.Chr06.1480",6025.06750882584,-0.68453133020583,0.181000240917615,-3.78193601696589,0.000155613364674991,0.00598605019971666
"evm.TU.Chr04.2730",25561.9961373004,-0.634531428784555,0.168332512276904,-3.76951202237606,0.000163567030198802,0.00625499566660241
"evm.TU.Chr03.150",113.99516163027,-5.1883059113892,1.37748725990403,-3.76650010668749,0.000165552013261494,0.00629388092522207
"evm.TU.Chr04.2525",251.829953281297,2.61154666486207,0.693964268882397,3.76322929286816,0.000167733279438634,0.00631105083266581
"evm.TU.Chr06.2199",113582.040787207,0.800522946472906,0.212740185561089,3.76291364211033,0.000167945207514411,0.00631105083266581
"evm.TU.Chr05.2746",17.7365948477754,6.77742611452527,1.81057464193377,3.74324590522636,0.000181658292675577,0.00671000318570412
"evm.TU.Chr07.751",792.166156803822,-1.42410321836036,0.380323493119217,-3.74445240466373,0.000180787642825399,0.00671000318570412
"evm.TU.Chr07.1432",141.716921334254,7.50021931115699,2.00341641999812,3.74371460485686,0.00018131959633614,0.00671000318570412
"evm.TU.Chr10.1796",19606.9191031833,-0.41315019756609,0.111043552723314,-3.72061400624969,0.000198738999462138,0.0072259030317833
"evm.TU.Chr03.366",2181.43759664591,-0.564824908772059,0.151762319046617,-3.72177304827926,0.000197828791486453,0.0072259030317833
"evm.TU.Chr06.3019",2756.1672621728,-0.97174782426405,0.26119909617333,-3.72033379326552,0.000198959643545487,0.0072259030317833
"evm.TU.Chr05.2499",641.029701657716,-1.28530265382133,0.346055525212898,-3.71415151666947,0.000203886614783493,0.00736370490393049
"evm.TU.Chr10.919",1975.94091234056,2.60195312372525,0.702284458925927,3.70498462646415,0.000211403554246158,0.00759300832129432
"evm.TU.Chr05.3027",4202.48305746013,2.42582269897757,0.658270552896225,3.68514539850607,0.000228572115767029,0.00816454573956843
"evm.TU.Chr06.617",31926.1357874364,-0.478679433940894,0.130152436024929,-3.67783691616198,0.000235220267840886,0.00835610361329837
"evm.TU.Chr01.2333_evm.TU.Chr01.2334",7118.26433481161,-0.579017238954584,0.157775744717687,-3.6698748593495,0.000242669237742242,0.00857387344870822
"evm.TU.Chr05.3299",24.8495848382714,-5.59322167883368,1.52716450183,-3.66248801103701,0.000249777446059619,0.00877731446937072
"evm.TU.Chr08.2038",1428.19728178757,0.723108498202819,0.198293702280759,3.64665387697985,0.000265677406159808,0.0092858538572307
"evm.TU.Chr05.303",304.248074447208,5.85727920660264,1.60969562569549,3.63874953320564,0.000273965089381053,0.00952431575436483
"evm.TU.Chr08.815",5667.1575831471,-1.07785026720113,0.296975617233601,-3.62942344304747,0.000284054957123894,0.00982255998011932
"evm.TU.Chr01.378",1496.95453018938,0.770554572152078,0.212625135913951,3.62400507748022,0.000290075905859382,0.00997769028567114
"evm.TU.Chr10.839",1378.10781653078,2.01843215069383,0.557945175344186,3.61761735720486,0.000297327526783887,0.0101200327310055
"evm.TU.Chr07.2582",19.0384559456181,-7.94628173346531,2.19589480993491,-3.61869871795036,0.000296088097621627,0.0101200327310055
"evm.TU.Chr01.2978",142.273792309442,-2.06467370470887,0.571782077431165,-3.61094512438165,0.000305083214078382,0.0103299269516852
"evm.TU.Chr08.1416",741.65093632819,-0.946650325737111,0.262791061236189,-3.60229271606118,0.000315422895568157,0.0106246852025315
"evm.TU.Chr01.696",1245.35379174703,11.2320251227022,3.12124031789305,3.5985774816225,0.000319962528416002,0.0106395054081441
"evm.TU.Chr09.625",71.7719615550534,-5.40664980130679,1.50271554312463,-3.59791966353433,0.000320772659590254,0.0106395054081441
"evm.TU.ctg1.159",7696.37209978742,-0.450729473049426,0.125217238575575,-3.59958004326528,0.000318731513671034,0.0106395054081441
"evm.TU.Chr06.2442",535.319355722682,1.31267160477763,0.365165371289413,3.59473188857566,0.000324725809093113,0.0107159517000727
"evm.TU.Chr08.644",17524.9164880986,0.899486010943978,0.250547651593601,3.59007959253589,0.000330577004773918,0.010853944990077
"evm.TU.Chr10.1747",291.107020038799,10.8145955713904,3.01551038435222,3.58632343881434,0.000335372952493115,0.0109560782118479
"evm.TU.Chr04.3014",10034.5729774328,-0.485118746537723,0.13540802362763,-3.5826440231621,0.000340133976394706,0.0110560549027099
"evm.TU.Chr07.613",745.423732307395,-1.09387882561967,0.305966389169707,-3.57516009712079,0.000350013645619689,0.0112645480701663
"evm.TU.Chr08.1695",13648.9551279737,-0.370942840321435,0.103722544839402,-3.57629906685939,0.00034849295033053,0.0112645480701663
"evm.TU.Chr05.1065",10770.7073289439,-0.716706165809632,0.200715378975196,-3.57075860090522,0.00035594883360334,0.0113894552968294
"evm.TU.Chr02.671",37.5256938980264,7.55951275043833,2.11769219018814,3.56969383249543,0.000357398689517491,0.0113894552968294
